"schedule_status","iata_airline","flight_number","service_type","period_from","period_to","days_of_operation","adep_iata","ades_iata","aircraft_type_iata","code_sharing","std_utc","sta_utc","flight.flight_date","adep_icao","ades_icao"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-01 21:20:00,"VCBI","VIDP"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-02 21:20:00,"VCBI","VIDP"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-03 21:20:00,"VCBI","VIDP"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-04 21:20:00,"VCBI","VIDP"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-05 21:20:00,"VCBI","VIDP"
"P","AI","282","J","01AUG25","07AUG25","1234567","CMB","DEL","32T"," ",2025-07-31 21:20:00,2025-08-01 00:55:00,2025-08-06 21:20:00,"VCBI","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-01 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-02 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-03 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-04 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-05 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-06 07:05:00,"VOBL","VIDP"
"P","AI","2820","J","01AUG25","07AUG25","1234567","BLR","DEL","32F"," ",2025-08-01 07:05:00,2025-08-01 10:00:00,2025-08-07 07:05:00,"VOBL","VIDP"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-07-31 19:50:00,"VABB","VOMM"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-08-01 19:50:00,"VABB","VOMM"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-08-02 19:50:00,"VABB","VOMM"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-08-03 19:50:00,"VABB","VOMM"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-08-05 19:50:00,"VABB","VOMM"
"P","AI","2821","J","01AUG25","07AUG25","234567","BOM","MAA","32K"," ",2025-07-31 19:50:00,2025-07-31 21:55:00,2025-08-06 19:50:00,"VABB","VOMM"
"P","AI","2822","J","01AUG25","07AUG25","34567","MAA","BOM","32K"," ",2025-07-31 22:35:00,2025-08-01 00:55:00,2025-07-31 22:35:00,"VOMM","VABB"
"P","AI","2822","J","01AUG25","07AUG25","34567","MAA","BOM","32K"," ",2025-07-31 22:35:00,2025-08-01 00:55:00,2025-08-01 22:35:00,"VOMM","VABB"
"P","AI","2822","J","01AUG25","07AUG25","34567","MAA","BOM","32K"," ",2025-07-31 22:35:00,2025-08-01 00:55:00,2025-08-02 22:35:00,"VOMM","VABB"
"P","AI","2822","J","01AUG25","07AUG25","34567","MAA","BOM","32K"," ",2025-07-31 22:35:00,2025-08-01 00:55:00,2025-08-03 22:35:00,"VOMM","VABB"
"P","AI","2822","J","01AUG25","07AUG25","34567","MAA","BOM","32K"," ",2025-07-31 22:35:00,2025-08-01 00:55:00,2025-08-06 22:35:00,"VOMM","VABB"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-01 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-02 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-03 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-04 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-05 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-06 05:00:00,"VOMM","VOBL"
"P","AI","2823","J","01AUG25","07AUG25","1234567","MAA","BLR","32H"," ",2025-08-01 05:00:00,2025-08-01 06:05:00,2025-08-07 05:00:00,"VOMM","VOBL"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-01 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-02 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-03 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-04 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-05 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-06 03:15:00,"VOBL","VOMM"
"P","AI","2824","J","01AUG25","07AUG25","1234567","BLR","MAA","32H"," ",2025-08-01 03:15:00,2025-08-01 04:20:00,2025-08-07 03:15:00,"VOBL","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-01 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-02 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-03 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-04 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-05 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-06 10:00:00,"VABB","VOMM"
"P","AI","2827","J","01AUG25","07AUG25","1234567","BOM","MAA","32H"," ",2025-08-01 10:00:00,2025-08-01 12:10:00,2025-08-07 10:00:00,"VABB","VOMM"
"P","AI","2828","J","02AUG25","07AUG25","1 34 67","MAA","BOM","32H"," ",2025-08-01 19:40:00,2025-08-01 22:00:00,2025-08-02 19:40:00,"VOMM","VABB"
"P","AI","2828","J","02AUG25","07AUG25","1 34 67","MAA","BOM","32H"," ",2025-08-01 19:40:00,2025-08-01 22:00:00,2025-08-03 19:40:00,"VOMM","VABB"
"P","AI","2828","J","02AUG25","07AUG25","1 34 67","MAA","BOM","32H"," ",2025-08-01 19:40:00,2025-08-01 22:00:00,2025-08-04 19:40:00,"VOMM","VABB"
"P","AI","2828","J","02AUG25","07AUG25","1 34 67","MAA","BOM","32H"," ",2025-08-01 19:40:00,2025-08-01 22:00:00,2025-08-06 19:40:00,"VOMM","VABB"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-01 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-02 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-03 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-04 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-05 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-06 18:10:00,"VIDP","VOHS"
"P","AI","2829","J","01AUG25","07AUG25","1234567","DEL","HYD","32F"," ",2025-08-01 18:10:00,2025-07-31 20:15:00,2025-08-07 18:10:00,"VIDP","VOHS"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-07-31 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-01 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-02 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-03 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-04 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-05 21:05:00,"VOHS","VIDP"
"P","AI","2830","J","01AUG25","07AUG25","1234567","HYD","DEL","32F"," ",2025-07-31 21:05:00,2025-07-31 23:25:00,2025-08-06 21:05:00,"VOHS","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-01 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-02 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-03 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-04 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-05 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-06 17:55:00,"VOMM","VIDP"
"P","AI","2832","J","01AUG25","07AUG25","1234567","MAA","DEL","32H"," ",2025-08-01 17:55:00,2025-07-31 20:45:00,2025-08-07 17:55:00,"VOMM","VIDP"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-07-31 19:15:00,"VIDP","VOMM"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-08-01 19:15:00,"VIDP","VOMM"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-08-02 19:15:00,"VIDP","VOMM"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-08-03 19:15:00,"VIDP","VOMM"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-08-04 19:15:00,"VIDP","VOMM"
"P","AI","2833","J","01AUG25","07AUG25","12 4567","DEL","MAA","32F"," ",2025-07-31 19:15:00,2025-07-31 22:05:00,2025-08-05 19:15:00,"VIDP","VOMM"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-01 06:30:00,"VOMM","VIDP"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-02 06:30:00,"VOMM","VIDP"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-03 06:30:00,"VOMM","VIDP"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-05 06:30:00,"VOMM","VIDP"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-06 06:30:00,"VOMM","VIDP"
"P","AI","2834","J","01AUG25","07AUG25","234567","MAA","DEL","32K"," ",2025-08-01 06:30:00,2025-08-01 09:30:00,2025-08-07 06:30:00,"VOMM","VIDP"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-01 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-02 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-03 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-04 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-05 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-06 08:35:00,"VIDP","VOMM"
"P","AI","2835","J","01AUG25","07AUG25","1234567","DEL","MAA","32H"," ",2025-08-01 08:35:00,2025-08-01 11:30:00,2025-08-07 08:35:00,"VIDP","VOMM"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-07-31 22:45:00,"VOMM","VIDP"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-08-01 22:45:00,"VOMM","VIDP"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-08-02 22:45:00,"VOMM","VIDP"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-08-03 22:45:00,"VOMM","VIDP"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-08-04 22:45:00,"VOMM","VIDP"
"P","AI","2836","J","01AUG25","07AUG25","12 4567","MAA","DEL","32F"," ",2025-07-31 22:45:00,2025-08-01 01:45:00,2025-08-05 22:45:00,"VOMM","VIDP"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-01 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-02 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-03 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-04 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-05 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-06 06:55:00,"VIDP","VOMM"
"P","AI","2837","J","01AUG25","07AUG25","1234567","DEL","MAA","32F"," ",2025-08-01 06:55:00,2025-08-01 09:40:00,2025-08-07 06:55:00,"VIDP","VOMM"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-01 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-02 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-03 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-04 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-05 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-06 14:00:00,"VOMM","VIDP"
"P","AI","2838","J","01AUG25","07AUG25","1234567","MAA","DEL","32F"," ",2025-08-01 14:00:00,2025-08-01 16:55:00,2025-08-07 14:00:00,"VOMM","VIDP"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-01 02:40:00,"VIDP","VOMM"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-02 02:40:00,"VIDP","VOMM"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-03 02:40:00,"VIDP","VOMM"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-05 02:40:00,"VIDP","VOMM"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-06 02:40:00,"VIDP","VOMM"
"P","AI","2839","J","01AUG25","07AUG25","234567","DEL","MAA","32K"," ",2025-08-01 02:40:00,2025-08-01 05:35:00,2025-08-07 02:40:00,"VIDP","VOMM"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-01 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-02 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-03 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-04 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-05 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-06 11:45:00,"VOBL","VABB"
"P","AI","2840","J","01AUG25","07AUG25","1234567","BLR","BOM","32H"," ",2025-08-01 11:45:00,2025-08-01 13:50:00,2025-08-07 11:45:00,"VOBL","VABB"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-01 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-02 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-03 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-04 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-05 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-06 00:20:00,"VABB","VAGO"
"P","AI","2841","J","01AUG25","07AUG25","1234567","BOM","GOI","32J"," ",2025-08-01 00:20:00,2025-08-01 01:40:00,2025-08-07 00:20:00,"VABB","VAGO"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-01 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-02 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-03 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-04 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-05 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-06 02:20:00,"VAGO","VABB"
"P","AI","2842","J","01AUG25","07AUG25","1234567","GOI","BOM","32J"," ",2025-08-01 02:20:00,2025-08-01 03:50:00,2025-08-07 02:20:00,"VAGO","VABB"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-07-31 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-01 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-02 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-03 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-04 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-05 18:55:00,"VABB","VOBL"
"P","AI","2845","J","01AUG25","07AUG25","1234567","BOM","BLR","32J"," ",2025-07-31 18:55:00,2025-07-31 20:45:00,2025-08-06 18:55:00,"VABB","VOBL"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-07-31 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-01 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-02 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-03 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-04 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-05 21:25:00,"VOBL","VABB"
"P","AI","2846","J","01AUG25","07AUG25","1234567","BLR","BOM","32J"," ",2025-07-31 21:25:00,2025-07-31 23:30:00,2025-08-06 21:25:00,"VOBL","VABB"
"P","AI","2849","J","01AUG25","07AUG25","1234567","BOM","BLR","32H"," ",2025-08-01 06:30:00,2025-08-01 08:30:00,2025-08-01 06:30:00,"VABB","VOBL"
